Started GRPC Client

To alter the type, rate, SMA Channel or SMA Window, use these commands:
type <arg>
rate <arg>
channel <arg>
window <arg>

1 - NRK1, avg muted 1m18.085772836s, views 9 at 15:28:01.
2 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
3 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:28:25.
4 - TV2 Norge, avg muted 47.580262673s, views 18 at 15:29:25.
5 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
6 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
7 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.
8 - TV2 Sport, avg muted 36.144195013s, views 5 at 15:28:28.
9 - NRK 3/Super HD, avg muted 33.458710358s, views 3 at 15:28:25.
10 - NRK2, avg muted 32.049447851s, views 3 at 15:29:06.

1 - NRK1, avg muted 1m18.085772836s, views 10 at 15:29:48.
2 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
3 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:28:25.
4 - TV2 Zebra, avg muted 57.675673661s, views 6 at 15:29:39.
5 - TV2 Norge, avg muted 47.580262673s, views 18 at 15:29:25.
6 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
7 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
8 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.
9 - NRK 3/Super HD, avg muted 33.458710358s, views 3 at 15:28:25.
10 - NRK2, avg muted 32.049447851s, views 3 at 15:29:06.

1 - NRK1, avg muted 1m18.085772836s, views 10 at 15:29:48.
2 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
3 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:28:25.
4 - TV2 Zebra, avg muted 57.675673661s, views 6 at 15:29:39.
5 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
6 - TV2 Norge, avg muted 46.385946428s, views 18 at 15:29:25.
7 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
8 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
9 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.
10 - NRK2, avg muted 32.049447851s, views 3 at 15:29:06.

1 - NRK1, avg muted 1m18.085772836s, views 10 at 15:29:48.
2 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
3 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:28:25.
4 - TV2 Zebra, avg muted 57.675673661s, views 6 at 15:29:39.
5 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
6 - TV2 Norge, avg muted 46.385946428s, views 18 at 15:29:29.
7 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
8 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
9 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.
10 - NRK2, avg muted 32.049447851s, views 3 at 15:29:06.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - NRK1, avg muted 1m18.085772836s, views 10 at 15:29:48.
3 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
4 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:29:07.
5 - TV2 Zebra, avg muted 57.675673661s, views 6 at 15:29:39.
6 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
7 - TV2 Norge, avg muted 46.385946428s, views 18 at 15:29:25.
8 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
9 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
10 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - NRK1, avg muted 1m14.615352984s, views 10 at 15:29:48.
3 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
4 - TV3 Norge, avg muted 1m2.028822955s, views 4 at 15:27:49.
5 - TV2 Norge, avg muted 58.656750739s, views 18 at 15:29:25.
6 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
7 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
8 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
9 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
10 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - NRK1, avg muted 1m14.615352984s, views 10 at 15:29:48.
3 - TV Vest, avg muted 1m10.624681514s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 58.574397444s, views 18 at 15:29:29.
5 - TV3 Norge, avg muted 58.523942241s, views 4 at 15:27:49.
6 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
7 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
8 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
9 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
10 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
3 - NRK1, avg muted 1m14.615352984s, views 10 at 15:29:48.
4 - TV2 Norge, avg muted 58.574397444s, views 18 at 15:29:29.
5 - TV3 Norge, avg muted 53.873609494s, views 4 at 15:27:49.
6 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
7 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
8 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
9 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.
10 - TV4, avg muted 36.245138874s, views 1 at 15:28:14.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
3 - TV2 Norge, avg muted 1m12.384961288s, views 18 at 15:29:29.
4 - NRK1, avg muted 1m10.324063296s, views 10 at 15:29:48.
5 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
6 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
7 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
8 - Discovery HD, avg muted 42.388850141s, views 1 at 15:29:32.
9 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.
10 - TV2 Film, avg muted 37.042207113s, views 5 at 15:29:29.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
3 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 1m12.384961288s, views 18 at 15:29:25.
5 - NRK1, avg muted 1m10.324063296s, views 10 at 15:29:48.
6 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
7 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
8 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
9 - Discovery HD, avg muted 42.388850141s, views 1 at 15:29:32.
10 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
3 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 1m18.52235271s, views 18 at 15:29:29.
5 - NRK1, avg muted 1m10.324063296s, views 10 at 15:29:48.
6 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
7 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
8 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
9 - Discovery HD, avg muted 42.388850141s, views 1 at 15:29:32.
10 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
3 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 1m18.52235271s, views 18 at 15:29:25.
5 - NRK1, avg muted 1m10.324063296s, views 10 at 15:29:48.
6 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
7 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
8 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
9 - Discovery HD, avg muted 42.388850141s, views 1 at 15:29:32.
10 - NRK1 HD, avg muted 40.019987678s, views 6 at 15:28:07.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
3 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 1m19.26902784s, views 18 at 15:29:29.
5 - NRK1, avg muted 1m10.324063296s, views 12 at 15:30:32.
6 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
7 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
8 - TV2 Zebra, avg muted 51.590123776s, views 6 at 15:29:39.
9 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.
10 - Discovery HD, avg muted 42.388850141s, views 1 at 15:29:32.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
3 - TV Vest, avg muted 1m51.681522013s, views 5 at 15:29:31.
4 - TV2 Norge, avg muted 1m19.26902784s, views 18 at 15:29:25.
5 - NRK1, avg muted 1m10.324063296s, views 12 at 15:30:32.
6 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
7 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
8 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
9 - TV2 Zebra, avg muted 51.590123776s, views 7 at 15:30:37.
10 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m34.948823426s, views 5 at 15:29:31.
5 - TV2 Norge, avg muted 1m19.26902784s, views 18 at 15:29:29.
6 - NRK1, avg muted 1m10.324063296s, views 12 at 15:30:32.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
9 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
10 - TV2 Zebra, avg muted 51.590123776s, views 7 at 15:30:37.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m34.948823426s, views 5 at 15:29:31.
5 - TV2 Norge, avg muted 1m15.396815944s, views 18 at 15:29:25.
6 - NRK1, avg muted 1m10.324063296s, views 12 at 15:30:32.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
9 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
10 - TV2 Zebra, avg muted 51.590123776s, views 7 at 15:30:37.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m34.948823426s, views 5 at 15:29:31.
5 - TV2 Norge, avg muted 1m15.396815944s, views 18 at 15:29:29.
6 - NRK1, avg muted 1m10.324063296s, views 13 at 15:30:48.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
9 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
10 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m34.948823426s, views 5 at 15:29:31.
5 - TV2 Norge, avg muted 1m13.330477399s, views 18 at 15:29:29.
6 - NRK1, avg muted 1m4.896708674s, views 13 at 15:30:48.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
9 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
10 - NRK 3/Super HD, avg muted 50.687384612s, views 3 at 15:28:25.

1 - TV Vest HD, avg muted 4m6.479484029s, views 1 at 15:25:51.
2 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m33.069620398s, views 5 at 15:29:31.
5 - TV2 Norge, avg muted 1m10.127488044s, views 18 at 15:29:29.
6 - NRK1, avg muted 1m4.896708674s, views 13 at 15:30:48.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - TV3 Norge, avg muted 1m3.158047584s, views 4 at 15:27:49.
9 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
10 - TV2 Zebra, avg muted 46.430816911s, views 7 at 15:30:37.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m33.069620398s, views 5 at 15:29:54.
5 - TV2 Norge, avg muted 1m10.127488044s, views 18 at 15:29:29.
6 - NRK1, avg muted 1m4.896708674s, views 13 at 15:30:48.
7 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
8 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.
9 - Viasat 4, avg muted 53.891698698s, views 5 at 15:30:25.
10 - TV3 Norge, avg muted 50.03912449s, views 4 at 15:27:49.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m33.069620398s, views 5 at 15:29:54.
5 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - TV2 Norge, avg muted 1m10.127488044s, views 18 at 15:29:29.
8 - NRK1, avg muted 1m4.896708674s, views 13 at 15:30:58.
9 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
10 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m33.069620398s, views 5 at 15:29:54.
5 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - TV2 Norge, avg muted 1m10.127488044s, views 18 at 15:29:29.
8 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
9 - NRK1, avg muted 1m2.816344005s, views 13 at 15:30:58.
10 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m38.95793932s, views 5 at 15:29:31.
5 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - TV2 Norge, avg muted 1m7.342486152s, views 18 at 15:29:29.
8 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
9 - NRK1, avg muted 1m2.816344005s, views 13 at 15:30:58.
10 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - TV Vest, avg muted 1m38.95793932s, views 5 at 15:29:54.
5 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
8 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
9 - NRK1, avg muted 1m1.967478112s, views 13 at 15:30:58.
10 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:31.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 13 at 15:30:58.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.
10 - NRK 3/Super, avg muted 1m0.366648323s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:54.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 13 at 15:30:58.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:31.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 13 at 15:30:58.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:54.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 13 at 15:30:48.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:31.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 13 at 15:31:36.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:54.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 15 at 15:31:41.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:31.
6 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
7 - NRK1, avg muted 1m6.339123925s, views 15 at 15:31:41.
8 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
9 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.
10 - BBC Knowledge, avg muted 1m4.275536803s, views 2 at 15:29:22.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - TV Vest, avg muted 1m27.447056036s, views 5 at 15:29:54.
6 - C More Fotball HD, avg muted 1m21.364726734s, views 2 at 15:30:54.
7 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
8 - NRK1, avg muted 1m6.339123925s, views 15 at 15:31:41.
9 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:25.
10 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - C More Fotball HD, avg muted 1m21.364726734s, views 2 at 15:30:54.
6 - TV Vest, avg muted 1m18.260670785s, views 5 at 15:29:31.
7 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
8 - NRK1, avg muted 1m6.339123925s, views 15 at 15:31:41.
9 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.
10 - NRK 3/Super, avg muted 1m4.340482717s, views 3 at 15:29:01.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - C More Fotball HD, avg muted 1m21.364726734s, views 2 at 15:30:54.
6 - TV Vest, avg muted 1m18.260670785s, views 5 at 15:29:54.
7 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
8 - BBC Entertainment, avg muted 1m10.199165674s, views 2 at 15:28:50.
9 - NRK1, avg muted 1m6.339123925s, views 15 at 15:31:41.
10 - TV2 Norge, avg muted 1m4.456540203s, views 18 at 15:29:29.

1 - DR 1, avg muted 3m21.448508157s, views 1 at 15:27:18.
2 - TV Vest HD, avg muted 2m5.609266688s, views 1 at 15:25:51.
3 - C More Emotion, avg muted 1m52.020503061s, views 1 at 15:28:25.
4 - Viasat Golf, avg muted 1m28.021726863s, views 1 at 15:29:35.
5 - C More Fotball HD, avg muted 1m21.364726734s, views 2 at 15:30:54.
6 - TV Vest, avg muted 1m18.260670785s, views 5 at 15:29:31.
7 - Viasat Fotball, avg muted 1m13.564694242s, views 1 at 15:29:48.
8 - TV2 Norge, avg muted 1m10.297876369s, views 18 at 15:29:25.
